work_id,slug
MATOS_FenixDeAlemania(Transk-IMPR),el-fenix-de-alemania-vida-y-muerte-de-santa-cristina
VALDIVIELSO_FenixDeAmor(Auto)(Modern-Aut),el-fenix-de-amor
CALLEJA_FenixDeEspana(Transk-IMPR),el-fenix-de-espana-san-francisco-de-borja
GONZALEZ-BUSTOS_FenixDeLaEscritura(Transk-IMPR),el-fenix-de-la-escritura
MIRA_FenixDeSalamanca,la-fenix-de-salamanca
ROA_FenixDeTesalia(Transk-IMPR),el-fenix-de-tesalia
LOZANO-FRANCISCO_FenixEspanolSanLorenzo(Transk-IMPR),el-fenix-espanol-san-lorenzo-martir
LOPEdudosa_GalaDelNadar(Transk-IMPR),gala-del-nadar-es-saber-guardar-la-ropa
ESQUIVEL_GalantearATodas(Transk-IMPR),galantear-todas-y-no-amar-ninguna
ZAPATA_GalanteoAlReves(Transk-IMPR),el-galanteo-al-reves
VILLEGAS-JUAN_GalasALaVejez(Transk-IMPR),las-galas-la-vejez
LOPEZ-ZARATE_GaleotaDelCondeDeNiebla,la-galeota-reforzada
MORETO_GalerasDeLaHonra(Entremes),las-galeras-de-la-honra
LOPE_GallardaToledana,la-gallarda-toledana
LOPE_GallardoCatalan,el-gallardo-catalan
CERVANTES_GallardoEspanol,el-gallardo-espanol
TIRSO_GallegaMari,la-gallega-mari-hernandez
CABEZA_GalanBobo(Transk-IMPR),el-galan-bobo
LOPE_GalanCastrucho,el-galan-castrucho
LOPE_GalanDeLaMembrilla,el-galan-de-la-membrilla
MATOS_GalanDeSuMujer(Transk-IMPR),el-galan-de-su-mujer
LOPE_GalanEscarmentado,el-galan-escarmentado
CALDERON_GalanFantasma,galan-fantasma-el
MIRA_GalanSecreto,el-galan-secreto
HURTADO_GalanSinDama(Transk-IMPR),el-galan-sin-dama
SOUSA_GalanTerceroYMarido(Transk-IMPR),galan-tercero-y-marido
MIRA_GalanValiente,galan-valiente-y-discreto
ROJAS_GalanValienteYDiscreto(Auto),galan-valiente-y-discreto-0
CABEZA_GalanYEsclavoUnoMismo(Transk-IMPR),galan-y-esclavo-uno-mismo
MONTALBAN_GananciaPorLaMano,la-ganancia-por-la-mano
ALARCON_GanarAmigos,ganar-amigos
CUBILLO_GanarPorLaManoElJuego(Transk-IMPR),ganar-por-la-mano-el-juego
LOPE_GansoDeOro,el-ganso-de-oro
CALDERON_Garapina(Entremes),la-garapina
MUXET_GenerosoEnEspana(Transk-IMPR),el-generoso-en-espana
LOPE_GenovesLiberal,el-genoves-liberal
MONROY_GiganteCananeoSanCristobal(Transk-IMPR),el-gigante-cananeo-san-cristobal
DESCONOCIDO_Ginebresa,la-ginebresa
MONTALBAN_GitanaDeMenfis,la-gitana-de-menfis-santa-maria-egipciaca
AGUILAR_GitanaMelancolica,la-gitana-melancolica
SOLIS_GitanillaDeMadrid,la-gitanilla-de-madrid
MONTALBAN_Gitanilla(Transk-IMPR),la-gitanilla
VILLAMEDIANA_GloriaDeNiquea(Transk-IMPR),la-gloria-de-niquea
CESPEDES_GloriasDelMejorSiglo(Transk-IMPR),las-glorias-del-mejor-siglo
GARCIA-VICENTE_GloriosaVirgenYMartirSantaBarbara(Transk-IMPR),la-gloriosa-verge-i-martir-santa-barbara
DESCONOCIDO_GloriosoSanIsidroDeMadrid(Auto)(Transk-MSS),el-glorioso-san-isidro-de-madrid
DESCONOCIDO_GloriosoSanMartin,el-glorioso-san-martin
AVILA_GobernadorPrudente,el-gobernador-prudente
DESCONOCIDO_GobiernoMilagroso(Transk-IMPR),el-gobierno-milagroso-del-santo-pio-quinto-pontifice-maximo
CALDERON_GolfoDeLasSirenas(Egloga),el-golfo-de-las-sirenas
AGUAYO_GranCapitan(Transk-MSS),el-gran-capitan
ENRIQUEZ_GranCardenalDeEspana(PrimeraParte),el-gran-cardenal-de-espana-don-gil-de-albornoz-primera-parte
DIAMANTE&LANINI_GranCardenalDeEspanaCisneros(PrimeraParte)(Transk-MSS),el-gran-cardenal-de-espana-fray-francisco-jimenez-de-cisneros-0
DIAMANTE&LANINI_FrayFranciscoJimenezDeCisneros(SegundaParte)(Transk-MSS),el-gran-cardenal-de-espana-fray-francisco-jimenez-de-cisneros
LOPEdudosa_GranCardenalDeEspana(Mendoza)(Transk-IMPR),el-gran-cardenal-de-espana-mendoza
ENRIQUEZ_GranCardenalDeEspana(SegundaParte),el-gran-cardenal-de-espana-segunda-parte
MIRA_GranCasaAustriaSantaMargarita(Auto),la-gran-casa-de-austria-y-divina-margarita
CALDERON_GranCenobia,gran-cenobia-la
LOPEdudosa_GranColumnaFogosa,la-gran-columna-fogosa
CALDERONdudosa_GranDuqueDeGandia(Auto),el-gran-duque-de-gandia
LOPE_GranDuqueDeMoscovia,el-gran-duque-de-moscovia-y-emperador-perseguido
VELEZ_GranJorgeCastriotoPrincipeEscanderbey,el-gran-jorge-castrioto-y-principe-escanderbey
CALDERON_GranMercadoDelMundo(Auto),el-gran-mercado-del-mundo
MORETO_GranPalacio(Auto)(Transk-IMPR),el-gran-palacio
DESCONOCIDO_GranPastoralDeArcadia(Transk-MSS),la-gran-pastoral-de-arcadia
AGUILAR_GranPatriarcaJuanDeRibera(Transk-IMPR),el-gran-patriarca-don-juan-de-ribera
SOUSA_GranProdigioDeEspana(Transk-IMPR),el-gran-prodigio-de-espana
GONZALEZ-BARCIA_GranProfetaEliseo(Transk-MSS),el-gran-profeta-eliseo
CALDERON_GranPrincipeDeFez,gran-principe-de-fez-segun-manuscrito
BANCES_GranQuimicoDelMundo(Auto)(Transk-IMPR),el-gran-quimico-del-mundo
LANINI_GranReyAnacoretaSanOnofre(Transk-IMPR),el-gran-rey-anacoreta-san
CLARAMONTE_GranRey,el-gran-rey-de-los-desiertos-san-onofre
DESCONOCIDO_GranSaladinaOrdenDeCalatrava,la-gran-saladina-y-fundacion-de-la-orden-de-calatrava
VIRUES_GranSemiramis,la-gran-semiramis
CERVANTES_GranSultana,la-gran-sultana
CALDERON_GranTeatroDelMundo(Auto),el-gran-teatro-del-mundo
ROSETE_GranTorreDelOrbe,la-gran-torre-del-orbe
LOPE_GrandezasDeAlejandro,las-grandezas-de-alejandro
REMON_GrandezasDeMadrid(Transk-MSS),las-grandezas-de-madrid
DESCONOCIDO_GrandezasDelCapitan(Transk-MSS),las-grandezas-del-gran-capitan
DESCONOCIDO_GranAtenienseYSuEclipsado(Transk-MSS),el-gran-ateniense-y-sol-eclipsado-san-dionisio-areopagita
LOPE_GraoDeValencia,el-grao-de-valencia
DESCONOCIDO_Gravarte(Transk-MSS),gravarte
MONTALBAN_GravedadEnVillaverde,la-gravedad-en-villaverde
PARAVICINO_Gridonia(Transk-IMPR),la-gridonia
DESCONOCIDO_GrifoHerrado(Auto)(Transk-MSS),el-grifo-herrado
LOPE_GuanchesDeTenerife,los-guanches-de-tenerife
LOPE_GuanteDeDonaBlanca,el-guante-de-dona-blanca
CERVANTES_GuardaCuidadosa(Entremes),la-guarda-cuidadosa
DESCONOCIDO_GuardaCuidadosa(Auto)(Transk-MSS),la-guarda-cuidadosa-0
MIRA_GuardaCuidadosa(Auto),la-guarda-cuidadosa-1
SANCHEZ_GuardaCuidadosa,la-guarda-cuidadosa-2
CALDERON_GuardadmeLasEspaldas(Entremes),guardadme-las-espaldas
QUINONES_GuardaInfante(PrimeraParte)(Entremes),el-guardainfante-primera-parte
QUINONES_GuardaInfante(SegundaParte)(Entremes),el-guardainfante-segunda-parte
OLIVARES_GuardarPalabraALosSantos(Transk-IMPR),guardar-palabra-los-santos
LOPEdudosa_GuardarYGuardarse,guardar-y-guardarse
LOPE_GuerrasDeAmor,guerras-de-amor-y-de-honor
AYALA_GuerrasDeCelosYamor(Transk-IMPR),guerras-de-celos-y-amor
CALDERON_Guisados(Mojiganga),los-guisados
CALDERON_GustosYDisgustos,gustos-y-disgustos-son-no-mas-que-imaginacion
LOPEdudosa_GuzmanesDeToral,los-guzmanes-de-toral
LANINI_GuzmanDeAlfarache,el-guzman-de-alfarache
CALDERON_GuardateDelAgua,guardate-del-agua-mansa
GODINEZ_HaDeSerLoQueDios,ha-de-ser-lo-que-dios-quiere
TIRSO_HabladmeEnEntrando,habladme-en-entrando
DESCONOCIDO_Habladores(Entremes),los-habladores
DESCONOCIDO_HacerCuentaSinLaHuespeda(Zarzuela)(Transk-IMPR),hacer-cuenta-sin-la-huespeda
DESCONOCIDO_HacerDelAmorVenganza(Transk-MSS),hacer-del-amor-venganza
CALLEJA_HacerFinezaElDesaire(Transk-IMPR),hacer-fineza-el-desaire
MORETO&CANCER_HacerRemedioElDolor,hacer-remedio-el-dolor
CALDERON_HadoYDivisa,hado-y-divisa-de-leonido-y-marfisa
GARCIA_HadosYLadosHacenDichosos(Transk-IMPR),hados-y-lados-hacen-dichosos-y-desdichados
LOPE_HalconFederico,el-halcon-de-federico
PARDO_HallarLaMuerteEnSusCelos(Transk-MSS),hallar-la-muerte-en-sus-celos
BELMONTE&MARTINEZ_HameteDeToledo(Transk-IMPR),el-hamete-de-toledo-0
LOPE_HameteDeToledo,el-hamete-de-toledo
DESCONOCIDO(3)_HameteDeToledo(Burlesca),hamete-de-toledo-el-burlesca
MORETO_HastaElFin,hasta-el-fin-nadie-es-dichoso
BAEZA_HastaLaSatisfaccion(Transk-MSS),hasta-la-satisfaccion
MONTERO_HayCulpaEnQueNoHayDelito(Transk-IMPR),hay-culpa-en-que-no-hay-delito
DESCONOCIDO_HazBienYNoMiresAQuien,haz-bien-y-no-mires-quien
HURTADO-VELARDE_HazanasDelCid,hazanas-del-cid-y-su-muerte-con-la-toma-de-valencia
NANCLARES_HechiceraDelCielo(Transk-IMPR),la-hechicera-del-cielo
ZAMORA_HechizadoPorFuerza(Transk-IMPR),el-hechizado-por-fuerza
ARCE_HechizoDeSevilla(Transk-IMPR),el-hechizo-de-sevilla
ZABALETA_HechizoImaginado,hechizo-imaginado
LOPE_HechosDeGarcilaso,los-hechos-de-garcilaso-de-la-vega-y-moro-tarfe
DESCONOCIDO_HechosDelDuqueDeOsuna(SegundaParte),los-hechos-del-duque-de-osuna-segunda-parte
LOPE_HerederoDelCielo(Auto)(Transk-IMPR),el-heredero-del-cielo
MIRA_Heredero(Auto),el-heredero
QUIROS_HermanoDeSuHermana(Transk-IMPR),el-hermano-de-su-hermana
ALMEIDA_HermanoFingido,el-hermano-fingido
DESCONOCIDO_HermanoFranciscoDeAlcala(Transk-MSS),el-hermano-francisco-de-alcala
ENRIQUEZ_HermanosAmantes,los-hermanos-amantes-y-piedad-por-fuerza
MORETOdudosa_HermanosEncontrados(Transk-IMPR),los-hermanos-encontrados
TIRSO_HermanosParecidos(Auto),los-hermanos-parecidos
LOPE_HermosaAlfreda,la-hermosa-alfreda
LOPE_HermosaEster,la-hermosa-ester
LOPEdudosa_HermosaFea,la-hermosa-fea
LOPE_HermosuraAborrecida,la-hermosura-aborrecida
MIRA_HermosuraDeFenix,la-hermosura-de-fenix
VELEZ_HermosuraDeRaquel(PrimeraParte),la-hermosura-de-raquel-primera-parte
VELEZ_HermosuraDeRaquel(SegundaParte),la-hermosura-de-raquel-segunda-parte
ROJASdudosa_HermosuraYLaDesdicha,la-hermosura-y-la-desdicha
MIRA_HeroYLeandro,hero-y-leandro
LOZANO_HerodesAscalonita(Transk-IMPR),herodes-ascalonita-y-la-hermosa-mariana
CANIZARES_HeroicaAntonaGarcia(Transk-IMPR),la-heroica-antona-garcia
CALDERON_HidalgaDelValle(Auto),la-hidalga-del-valle
LOPE_HidalgoBencerraje,el-hidalgo-bencerraje
MATOS&DIAMANTE&VELEZ-JUAN_HidalgoDeLaMancha,el-hidalgo-de-la-mancha
LOPE_HidalgosDelAldea,los-hidalgos-del-aldea
POLOP_HidalgoteDeJaca(Transk-MSS),el-hidalgote-de-jaca
MIRA_HijaDeCarlos,la-hija-de-carlos-v
CALDERON_HijaDelAire(PrimeraParte),hija-del-aire-la-primera-parte
CALDERON_HijaDelAire(SegundaParte),hija-del-aire-la-segunda-parte
FIGUEROA-DIEGO-Y-JOSE_HijaDelMesonero(Transk-IMPR),la-hija-del-mesonero
DESCONOCIDO_HijoDeLaCunaDeSevilla(Transk-MSS),el-hijo-de-la-cuna-de-sevilla
LOPE_HijoDeLaIglesia(Auto)(Transk-MSS),el-hijo-de-la-iglesia
MATOS_HijoDeLaPiedra(Transk-IMPR),el-hijo-de-la-piedra
LLANOS-VALDES_HijoDeLaVirtud(PrimeraParte)(Transk-IMPR),hijo-de-la-virtud-san-juan-bueno-primera-parte
LLANOS-VALDES_HijoDeLaVirtud(SegundaParte)(Transk-IMPR),hijo-de-la-virtud-san-juan-bueno-segunda-parte
CORDERO_HijoDeLasBatallas(Transk-IMPR),el-hijo-de-las-batallas
LOPE_HijoDeLosLeones,el-hijo-de-los-leones
ZABALETA_HijoDeMarcoAurelio,el-hijo-de-marco-aurelio
LOPE_HijoDeReduan,el-hijo-de-reduan
LANINI_HijoDelCarpintero(Transk-MSS),el-hijo-del-carpintero
MONTALBAN_HijoDelSerafin,el-hijo-del-serafin-san-pedro-de-alcantara
VELEZ_HijoDelAguila,el-hijo-del-aguila
BENEYTO_HijoObediente(Transk-IMPR),el-hijo-obediente-0
MORETO_HijoObediente,el-hijo-obediente
LOPEdudosa_HijoPorEngano,el-hijo-por-engano
CANCER&MORETO&MATOS_HijoProdigo,el-hijo-prodigo
LOPE_HijoProdigo(Auto),el-hijo-prodigo-2
REMON_HijoProdigo(Auto),el-hijo-prodigo-0
VALDIVIELSO_HijoProdigo(Auto),el-hijo-prodigo-1
LOPE_HijoSinPadre,el-hijo-sin-padre
LOPE_HijoVenturoso,el-hijo-venturoso
CALDERON_HijosDeLaFortuna,hijos-de-la-fortuna-teagenes-y-cariclea-los
LOPE_HijosDeMaria(Auto)(Transk-MSS),los-hijos-de-maria
LEIVA_HijosDelDolor(Transk-IMPR),los-hijos-del-dolor-y-albania-tiranizada
TORRES-NAHARRO_Himenea,himenea
LOPE_HistoriaDeTobias,la-historia-de-tobias
DESCONOCIDO_HistoriaYAdoracionTresReyes(Auto)(Transk-MSS),la-historia-y-adoracion-de-los-tres-reyes-magos
LOPE_HombreDeBien,el-hombre-de-bien
MIRA_HombreDeMayor,el-hombre-de-mayor-fama
ALFARO_HombreDePortugal(Transk-IMPR),el-hombre-de-portugal
CALDERON_HombrePobre,hombre-pobre-todo-es-trazas-el
LOPE_HombrePorSuPalabra,el-hombre-por-su-palabra
CUBILLO_HonestidadDefendidaDeElisaDido(Transk-IMPR),la-honestidad-defendida-de-elisa-dido-reina-y-fundadora-de-cartago
ARROYO_HonorEnElSuplicio(Transk-MSS),el-honor-en-el-suplicio-y-san-pedro-armengol
LEIVA_HonorEsLoPrimero(Transk-IMPR),el-honor-es-lo-primero
CANIZARES_HonorDaEntendimiento(Transk-IMPR),el-honor-da-entendimiento
LOBO-LASSO_HonraDeDido(Modern-Aut),la-honra-de-dido-restaurada
LOPEdudosa_HonraPorLaMujer,la-honra-por-la-mujer
BARRIONUEVO_HonraQueEstaMasBien(Transk-MSS),la-honra-que-esta-mas-bien
ZABALETA_HonraViveEnLosMuertos,la-honra-vive-en-los-muertos
CALDERONdudosa_HonraConfusionYHonor(Transk-IMPR),honra-confusion-y-honor
CLARAMONTE_Honrado,el-honrado-con-su-sangre
LOPE_HonradoHermano,el-honrado-hermano
DIAMANTE_HonradorDeSuPadre(Transk-IMPR),el-honrador-de-su-padre
POLO_HonradorDeSusHijas(Transk-IMPR),el-honrador-de-sus-hijas
TIRSO_HonrosoAtrevimiento,el-honroso-atrevimiento
CLARAMONTE_HornoDeConstantinopla(Auto),el-horno-de-constantinopla
MONROY_HorrorDeLasMontanas(Transk-IMPR),el-horror-de-las-montanas-y-portero-de-san-pablo
BELMONTE_HortelanoDeTordesillas,el-hortelano-de-tordesillas
VALDIVIELSO_HospitalDeLosLocos(Auto),el-hospital-de-los-locos
DESCONOCIDO_HospitalDeLosPodridos(Entremes),el-hospital-de-los-podridos
CAXES_HospitalDeSanRoque(Auto)(Transk-MSS),el-hospital-de-san-roque
TIRSO_HuertaDeJuan,la-huerta-de-juan-fernandez
DESCONOCIDO_HuidaAEgipto(Auto)(Transk-MSS),la-huida-a-egipto-y-destierro-de-jesus
CALDERON_HumildadCoronada(Auto),la-humildad-coronada-de-las-plantas
CASTRO_HumildadSoberbia,la-humildad-soberbia
MULSA_HurtoDelNene(Entremes),el-hurto-del-nene
CALDERONdudosa_HuyendoVenceElHonor(Transk-IMPR),huyendo-vence-el-honor
MONROY_HectorYAquiles(Transk-IMPR),hector-y-aquiles
ARCE_HerculesDeHungria(Transk-IMPR),hercules-de-hungria
DIAMANTE_HerculesDeOcana,el-hercules-de-ocana-0
VELEZ_HerculesDeOcana,el-hercules-de-ocana
LOPEZ-ZARATE_HerculesFurente(Transk-IMPR),hercules-furente-y-oeta
DESCONOCIDO_HungaroFamoso(Transk-MSS),el-hungaro-famoso
CALDERON_IglesiaSitiada(Auto),la-iglesia-sitiada
GODINEZ_IgnoranteDiscreto(Auto)(Transk-MSS),el-ignorante-discreto
GUERRERO_IgnoranteDiscreto,el-ignorante-discreto-0
MUXET_IgualdadDeLosSujetos(Transk-IMPR),la-igualdad-de-los-sujetos
LOPEdudosa_IlustreFregona,la-ilustre-fregona
GADEA_ImagenDelSacramentoSanJuanDeDios(Auto)(Transk-MSS),la-imagen-del-sacramento-san-juan-de-dios
LOPE_ImperialDeOton,la-imperial-de-oton
DESCONOCIDO_ImperioProdigioso(Transk-MSS),el-imperio-prodigioso
MATOS_ImposibleMasFacil(Transk-IMPR),el-imposible-mas-facil
BANCES_InclinacionEspanola(Transk-IMPR),la-inclinacion-espanola
DESCONOCIDO_InclinacionEspanola,la-inclinacion-espanola-0
MATOS_IndiciosSinCulpa(Transk-IMPR),los-indicios-sin-culpa
DESCONOCIDO_IndiciosYLaNoPesteDelPuerto(Transk-MSS),los-indicios-y-la-no-peste-del-puerto
CALDERON_IndultoGeneral(Auto),el-indulto-general
ALARCON_IndustriaYLaSuerte,la-industria-y-la-suerte
MORETO_IndustriasContraFinezas,industrias-contra-finezas
DIAMANTE_IndustriasDeAmorLogradas(Transk-IMPR),industrias-de-amor-logradas-juanilla-la-de-jerez
CUEVA_Infamador,el-infamador
LOPE_InfantaDesesperada,la-infanta-desesperada
CLARAMONTE_Infante(Transk-IMPR),el-infante-de-aragon
CLARAMONTE_InfelizDorotea,la-infelice-dorotea
VIRUES_InfeliceMarcela,la-infelice-marcela
DESCONOCIDO_InfelicesDichosos(Transk-MSS),los-infelices-dichosos-entrar-por-criado-y-salir-por-amo
LEIVA_InfelizAurora(Transk-IMPR),la-infeliz-aurora
GALLEGOS_InfiernoDeAmor(Transk-MSS),el-infierno-de-amor
DESCONOCIDO_Infortunios(Transk-MSS),los-infortunios
BRAVO_IngenioEsLoMejor(Transk-IMPR),el-ingenio-es-lo-mejor
CASTRO_IngratitudPorAmor,ingratitud-por-amor
LOPE_IngratitudVengada,la-ingratitud-vengada
LOPE_IngratoArrepentido,el-ingrato-arrepentido
LOPEdudosa_Ingrato,el-ingrato
CALDERON_InmunidadDelSagrado(Auto),la-inmunidad-del-sagrado
LOPEdudosa_InobedienteCiudadSinDios,el-inobediente-o-la-ciudad-sin-dios
ARROYO_InocenciaEnElDesierto(Transk-MSS),la-inocencia-en-el-desierto-santa-genoveva
LOPE_InocenteLaura,la-inocente-laura
LOPE_InocenteSangre(Transk-IMPR),la-inocente-sangre
MIRA_Inquisicion(Auto),la-inquisicion
CALDERON_Instrumentos(Entremes),los-instrumentos
LOPEdudosa_IntencionCastigada,la-intencion-castigada
CANIZARES_InvencibleCastellana(Transk-IMPR),la-invencible-castellana
CUBILLO_InvisiblePrincipeDelBaul,el-invisible-principe-del-baul
PRADO_IrBuscandoAQuienMeSigue(Modern-Aut),ir-buscando-quien-me-sigue
DIAMANTE_IrPorElRiesgoALaDicha,ir-por-el-riesgo-la-dicha
AVILA_IrisDeLasPendencias,el-iris-de-las-pendencias
DESCONOCIDO_IrisDeLasTormentas(Transk-MSS),iris-de-las-tormentas
DESCONOCIDO_IrisDePazEnLaEuropa(Transk-IMPR),iris-de-paz-en-la-europa-y-soledad-en-la-corte
DESCONOCIDO_IrisDeNuevaEspana(Transk-IMPR),el-iris-de-nueva-espana
SANCHEZ_IslaBarbara(Transk-IMPR),la-isla-barbara
DESCONOCIDO_IslaDeLaSed(Transk-MSS),la-isla-de-la-sed
LOPE_IslaDelSol(Auto)(Transk-MSS),la-isla-del-sol
TORRES-NAHARRO_Jacinta,jacinta
NUNEZ-JOSE-JOAQUIN_JardinesSonLaberintos(Transk-IMPR),jardines-son-laberintos-o-el-martir-de-molina-don-diego-coronel
CALDERON_JardinDeFalerina,jardin-de-falerina-el
CALDERONdudosa_JardinDeFalerina(Auto),el-jardin-de-falerina-0
ROJAS&COELLO&CALDERON_JardinDeFalerina,el-jardin-de-falerina
LOPEdudosa_JardinDeVargas,el-jardin-de-vargas
BANCES_JarretieraDeInglaterra(Transk-IMPR),la-jarretiera-de-inglaterra
VELEZ_JenizaroDeAlbania,el-jenizaro-de-albania
MATOS_JenizaroDeHungria(Transk-IMPR),el-jenizaro-de-hungria
ROJAS_JerusalenCastigada,la-jerusalen-castigada
ENRIQUEZ_JerusalenLibertada(Transk-IMPR),jerusalen-libertada
MATOS_JobDeLasMujeres(Transk-IMPR),el-job-de-las-mujeres
LOPE_JorgeToledano,jorge-toledano
VELEZ_JornadaDelReyDonSebastian,la-jornada-del-rey-don-sebastian
CALDERON_JoseDeLasMujeres,jose-de-las-mujeres-el
HOZ_JoseSalvadorDeEgipto(Transk-MSS),jose-salvador-de-egipto-y-triunfos-de-la-inocencia
TIRSO_JoyaDeLasMontanas,la-joya-de-las-montanas
LOPE_JuanDeDios,juan-de-dios-y-anton-martin
ENCISO_JuanLatino(Transk-IMPR),juan-latino
DIAMANTE_JuanSanchezDeTalavera(Transk-IMPR),juan-sanchez-de-talavera
DIAMANTE_JubileoDePorciuncula,el-jubileo-de-porciuncula
BARRIONUEVO_JudasDeFuentes(Transk-MSS),el-judas-de-fuentes
ZAMORA_JudasIscariote(Transk-IMPR),judas-iscariote
CALDERON_JudasMacabeo(VersionCorta),judas-macabeo-version-corta
CALDERON_JudasMacabeo,judas-macabeo-version-larga
TORRE-FARFAN_JudithYHolofernes,judith-y-holofernes
MORETO_JuecesDeCastilla,los-jueces-de-castilla
MEJIA-CERDA_JuegoDelHombre(Auto)(Transk-MSS),juego-del-hombre
SALAZAR_JuegosOlimpicos,los-juegos-olimpicos
CERVANTES_JuezDeLosDivorcios(Entremes),el-juez-de-los-divorcios
LOPE_JuezEnSuCausa,el-juez-en-su-causa
DESCONOCIDO_JuezDeSiMismo(Transk-MSS),el-juez-que-fue-de-si-mismo
MARTINEZ_JuezYReo(Transk-IMPR),el-juez-y-reo-de-su-causa
VELEZ_JulianoApostata,juliano-apostata
LOPEdudosa_JulianRomero,julian-romero
HUERTA&ROSETE&CANCER_JulianYBasilisa(Transk-IMPR),julian-y-basilisa
MIRA_JuraDelPrincipe(Auto),la-jura-del-principe
CORDERO_JuramentoAnteDios(Transk-IMPR),el-juramento-ante-dios-y-lealtad-contra-el-amor
LOPE_JustasDeTebas,las-justas-de-tebas-y-reina-de-las-amazonas
TORRE-SEVIL_JusticiaYLaVerdad,la-justicia-y-la-verdad
CUBILLO_JustoLot(Transk-IMPR),el-justo-lot
LOPE_JuventudDeSanIsidro(Transk-IMPR),la-juventud-de-san-isidro
CALDERON_Jacaras(Entremes),las-jacaras
CALDERONdudosa_Jacaras(SegundaParte)(Entremes),las-jacaras-segunda-parte
DIAMANTE_JupiterYSemele,jupiter-y-semele
LANUZA_JupiterYIoCielosPremian(Zarzuela)(Transk-IMPR),jupiter-y-io
MESA_LaDeLosLindosCabellosSantaInes,la-de-los-lindos-cabellos-santa-ines
BARRIONUEVO_LaberintoDeAmor(Transk-MSS),el-laberinto-de-amor-y-panadera-en-madrid
CERVANTES_LaberintoDeAmor,el-laberinto-de-amor
DIAMANTE_LaberintoDeCreta(Transk-IMPR),el-laberinto-de-creta-1
LOPE_LaberintoDeCreta,el-laberinto-de-creta
TIRSO_LaberintoDeCreta(Auto),el-laberinto-de-creta-0
CALDERON_LaberintoDelMundo(Auto),el-laberinto-del-mundo
LOPE_LabradorDeLaMancha(Auto),el-labrador-de-la-mancha
LOPEdudosa_LabradorDelTormes,el-labrador-del-tormes
LOPE_LabradorVenturoso,el-labrador-venturoso
LANINI&BURGOS_LabradorReyYMonje(Transk-MSS),el-labrador-rey-y-monje-y-mejor-rey-de-los-godos-wamba
LOPE_LacayoFingido,el-lacayo-fingido
DESCONOCIDO_LadronDelSacramento(Transk-MSS),el-ladron-del-sacramento
TIRSO_LagosDeSanVicente,los-lagos-de-san-vicente
CALDERON_LancesDeAmor,lances-de-amor-y-fortuna
LOPEdudosa_LanzaPorLanza,lanza-por-lanza-de-luis-almanza
LOPE_LauraPerseguida,laura-perseguida
CALDERON_LaurelDeApolo,laurel-de-apolo-el
MONTERO_LavarSinSangreUnaOfensa(Transk-IMPR),lavar-sin-sangre-una-ofensa
GIL-ENRIQUEZ_LazoBandaYRetrato(Transk-IMPR),lazo-banda-y-retrato
LOPE_LealCriado,el-leal-criado
TIRSO_LealtadContraLaEnvidia,la-lealtad-contra-la-envidia
VILLEGAS-JUAN_LealtadContraSuRey(Transk-IMPR),la-lealtad-contra-su-rey
LOPEdudosa_LealtadEnElAgravio,la-lealtad-en-el-agravio
FIGUEROA-DIEGO_LealtadEnLasInjurias(Transk-IMPR),la-lealtad-en-las-injurias
BELMONTE_LegadoMartir,el-legado-martir
VELEZ_LegoDeAlcala,el-lego-de-alcala
MORALES_LegitimoBastardo,el-legitimo-bastardo
FIGUEROA-DIEGO-Y-JOSE_LeoncioYMontano(Transk-IMPR),leoncio-y-montano
CALDERON_LepraDeConstantino(Auto),la-lepra-de-constantino
MATOS&VILLAVICIOSA_LetradoDelCielo(Transk-IMPR),el-letrado-del-cielo
DESCONOCIDO_LevantamientoDelIlustreTeofilo(SegundaParte)(Transk-MSS),el-levantamiento-del-ilustre-teofilo-segunda-parte
LOPEdudosa_LeyEjecutada,la-ley-ejecutada
LOPEdudosa_LeonApostolico,leon-apostolico
DESCONOCIDO_LibertadDeCastilla(Transk-IMPR),libertad-de-castilla-por-el-conde-fernan-gonzalez
CUEVA_LibertadDeEspana(Transk-IMPR),la-libertad-de-espana-por-bernardo-del-carpio
CUEVA_LibertadDeRomaPorMucioCevola(Transk-IMPR),la-libertad-de-roma-por-mucio-cevola
MORETO_LicenciadoVidriera,el-licenciado-vidriera
QUINONES_LicenciadoYElBachiller(Entremes),licenciado-y-el-bachiller
DIAMANTE_LidesDeAmorYDesden,lides-de-amor-y-desden
LOPE_LimpiezaNoManchada,la-limpieza-no-manchada
MORETO_LindoDonDiego,el-lindo-don-diego
LOPEdudosa_LindonaDeGalicia,la-lindona-de-galicia
CALDERON_LirioYLaAzucena(Auto),el-lirio-y-la-azucena
MIRA_LisesDeFrancia,los-lises-de-francia
CALDERON_LlamadosYEscogidos(Auto),llamados-y-escogidos
LOPEdudosa_LlaveDeLaHonra,la-llave-de-la-honra
LOPE_LlegarEnOcasion,el-llegar-en-ocasion
LOPE_LoCiertoPorLoDudoso,lo-cierto-por-lo-dudoso
COELLO_LoDichoHecho(Transk-IMPR),lo-dicho-hecho
LOPE_LoFingidoVerdadero,lo-fingido-verdadero
FOLCH-CARDONA_LoMejorEsLoMejor(Transk-MSS),lo-mejor-es-lo-mejor
CIFONTES_LoMasPrivaLoMenos(Transk-IMPR),lo-mas-priva-lo-menos
SARAVIA_LoQueEsComedia(Transk-MSS),lo-que-es-comedia
