work_id,title,slug,slug_source,automatic_slug,override_slug,report_url,otrostitulos
COELLO_LoQuePuedeLaPorfia,Lo que puede la porfía,lo-que-puede-la-porfia,automatic,lo-que-puede-la-porfia,,https://etso.es/informes/analisis-estilometrico-lo-que-puede-la-porfia,
MIRA_LoQuePuedeUnaSospecha,Lo que puede una sospecha,lo-que-puede-una-sospecha,automatic,lo-que-puede-una-sospecha,,https://etso.es/informes/analisis-estilometrico-lo-que-puede-una-sospecha,
ROJAS_LoQueQueria,Lo que quería ver el marqués de Villena,lo-que-queria-ver-el-marques-de-villena,automatic,lo-que-queria-ver-el-marques-de-villena,,https://etso.es/informes/analisis-estilometrico-lo-que-queria-ver-el-marques-de-villena,
MONTALBAN_LoQueSonJuicios,Lo que son juicios del cielo,lo-que-son-juicios-del-cielo,automatic,lo-que-son-juicios-del-cielo,,https://etso.es/informes/analisis-estilometrico-lo-que-son-juicios-del-cielo,
ROJAS_LoQueSonMujeres,Lo que son mujeres,lo-que-son-mujeres,automatic,lo-que-son-mujeres,,https://etso.es/informes/analisis-estilometrico-lo-que-son-mujeres,
CIFUENTES_LoQueSonSuegroYCunado(Transk-IMPR),Lo que son suegro y cuñado,lo-que-son-suegro-y-cunado,automatic,lo-que-son-suegro-y-cunado,,https://etso.es/informes/analisis-estilometrico-lo-que-son-suegro-y-cunado,
CALDERON_LoQueVaDelHombre(Auto),Lo que va del hombre a Dios,lo-que-va-del-hombre-dios,override,lo-que-va-del-hombre-a-dios,lo-que-va-del-hombre-dios,https://etso.es/informes/analisis-estilometrico-lo-que-va-del-hombre-dios,
DESCONOCIDO_LoQueValeSerDevotos(Transk-IMPR),Lo que vale ser devotos de San Antonio de Padua,lo-que-vale-ser-devotos-de-san-antonio-de-padua,automatic,lo-que-vale-ser-devotos-de-san-antonio-de-padua,,https://etso.es/informes/analisis-estilometrico-lo-que-vale-ser-devotos-de-san-antonio-de-padua,
FERNANDEZ-SOLANA_LoQueValeUnEspanol(Transk-MSS),Lo que vale un español,lo-que-vale-un-espanol,automatic,lo-que-vale-un-espanol,,https://etso.es/informes/analisis-estilometrico-lo-que-vale-un-espanol,
RAMIREZ-ARELLANO_LoQueCiegaLaPasion(Transk-IMPR),Lo que ciega una pasión a una mujer despechada,lo-que-ciega-una-pasion-una-mujer-despechada,override,lo-que-ciega-una-pasion-a-una-mujer-despechada,lo-que-ciega-una-pasion-una-mujer-despechada,https://etso.es/informes/analisis-estilometrico-lo-que-ciega-una-pasion-una-mujer-despechada,
CANIZARES_LoQueVaDeCetroACetro(Transk-IMPR),Lo que va de cetro a cetro y crueldad de Inglaterra,lo-que-va-de-cetro-cetro-y-crueldad-de-inglaterra,override,lo-que-va-de-cetro-a-cetro-y-crueldad-de-inglaterra,lo-que-va-de-cetro-cetro-y-crueldad-de-inglaterra,https://etso.es/informes/analisis-estilometrico-lo-que-va-de-cetro-cetro-y-crueldad-de-inglaterra,
VELEZ_LoaCuriosaYDeArtificio(Loa),Loa curiosa y de artificio,loa-curiosa-y-de-artificio,automatic,loa-curiosa-y-de-artificio,,https://etso.es/informes/analisis-estilometrico-loa-curiosa-y-de-artificio,
LOPE_VillanoLabradora(Loa),Loa entre un villano y una labradora,loa-entre-un-villano-y-una-labradora,automatic,loa-entre-un-villano-y-una-labradora,,https://etso.es/informes/analisis-estilometrico-loa-entre-un-villano-y-una-labradora,
TORRE-SEVIL_FiestasDesamparados(Loa),Loa inscrita en las Reales fiestas a la Virgen de los Desamparados,loa-inscrita-en-las-reales-fiestas-la-virgen-de-los-desamparados,override,loa-inscrita-en-las-reales-fiestas-a-la-virgen-de-los-desamparados,loa-inscrita-en-las-reales-fiestas-la-virgen-de-los-desamparados,https://etso.es/informes/analisis-estilometrico-loa-inscrita-en-las-reales-fiestas-la-virgen-de-los-desamparados,
ENRIQUEZdudosa_SietePlanetas(Loa),Loa sacramental de los siete planetas,loa-sacramental-de-los-siete-planetas,automatic,loa-sacramental-de-los-siete-planetas,,https://etso.es/informes/analisis-estilometrico-loa-sacramental-de-los-siete-planetas,
MIRA_LocaDelCielo,"Loca del cielo, La",la-loca-del-cielo,automatic,la-loca-del-cielo,,https://etso.es/informes/analisis-estilometrico-la-loca-del-cielo,
BENAVIDES_LocaCuerdaEnamorada(Transk-IMPR),"Loca, cuerda, enamorada, y acertar donde hay error",loca-cuerda-enamorada-y-acertar-donde-hay-error,automatic,loca-cuerda-enamorada-y-acertar-donde-hay-error,,https://etso.es/informes/analisis-estilometrico-loca-cuerda-enamorada-y-acertar-donde-hay-error,
VALDIVIELSO_LocoCuerdo(Transk-IMPR),"Loco cuerdo, El",el-loco-cuerdo,automatic,el-loco-cuerdo,,https://etso.es/informes/analisis-estilometrico-el-loco-cuerdo,
VALDIVIELSO_LocoDelDesierto(Transk-MSS),"Loco del desierto, El",el-loco-del-desierto,automatic,el-loco-del-desierto,,https://etso.es/informes/analisis-estilometrico-el-loco-del-desierto,
DESCONOCIDO_LocoEnLaPenitencia(Transk-IMPR),"Loco en la penitencia y tirano más impropio, El",el-loco-en-la-penitencia-y-tirano-mas-impropio,automatic,el-loco-en-la-penitencia-y-tirano-mas-impropio,,https://etso.es/informes/analisis-estilometrico-el-loco-en-la-penitencia-y-tirano-mas-impropio,
LOPE_LocoPorFuerza,"Loco por fuerza, El",el-loco-por-fuerza,automatic,el-loco-por-fuerza,,https://etso.es/informes/analisis-estilometrico-el-loco-por-fuerza,
LOPE_LocosDeValencia,"Locos de Valencia, Los",los-locos-de-valencia,automatic,los-locos-de-valencia,,https://etso.es/informes/analisis-estilometrico-los-locos-de-valencia,
LOPE_LocosPorElCielo,"Locos por el cielo, Los",los-locos-por-el-cielo,automatic,los-locos-por-el-cielo,,https://etso.es/informes/analisis-estilometrico-los-locos-por-el-cielo,
SILVA-CORREA_LocuraCuerda(Transk-IMPR),"Locura cuerda, La",la-locura-cuerda,automatic,la-locura-cuerda,,https://etso.es/informes/analisis-estilometrico-la-locura-cuerda,
LOPE_LocuraPorElAlma(Auto),"Locura por el alma, La",la-locura-por-el-alma,automatic,la-locura-por-el-alma,,https://etso.es/informes/analisis-estilometrico-la-locura-por-el-alma,
LOPE_LocuraPorLaHonra,"Locura por la honra, La",la-locura-por-la-honra,automatic,la-locura-por-la-honra,,https://etso.es/informes/analisis-estilometrico-la-locura-por-la-honra,
VALDIVIELSO_Locura(Auto)(Transk-MSS),"Locura, La",la-locura,automatic,la-locura,,https://etso.es/informes/analisis-estilometrico-la-locura,
LOPEdudosa_LocurasDeOrlando,"Locuras de Orlando, Las",las-locuras-de-orlando,automatic,las-locuras-de-orlando,,https://etso.es/informes/analisis-estilometrico-las-locuras-de-orlando,
DESCONOCIDO_LocurasYAmoresDelPrincipeFisberto(Transk-MSS),"Locuras y amores del príncipe Fisberto, Las",las-locuras-y-amores-del-principe-fisberto,automatic,las-locuras-y-amores-del-principe-fisberto,,https://etso.es/informes/analisis-estilometrico-las-locuras-y-amores-del-principe-fisberto,
QUINONES_LorenzoHurtadoSegundaVez(Loa),Lorenzo Hurtado en Madrid la segunda vez,lorenzo-hurtado-en-madrid-la-segunda-vez,automatic,lorenzo-hurtado-en-madrid-la-segunda-vez,,https://etso.es/informes/analisis-estilometrico-lorenzo-hurtado-en-madrid-la-segunda-vez,
MATOS_LorenzoMeLlamo(Transk-IMPR),Lorenzo me llamo,lorenzo-me-llamo,automatic,lorenzo-me-llamo,,https://etso.es/informes/analisis-estilometrico-lorenzo-me-llamo,
SICARDO_LoMasEsSaberVencerse(Transk-IMPR),Lo mas es saber vencerse,lo-mas-es-saber-vencerse,automatic,lo-mas-es-saber-vencerse,,https://etso.es/informes/analisis-estilometrico-lo-mas-es-saber-vencerse,
VELEZ_LuceroDeCastilla,"Lucero de Castilla y privado perseguido, El",el-lucero-de-castilla-y-privado-perseguido,automatic,el-lucero-de-castilla-y-privado-perseguido,,https://etso.es/informes/analisis-estilometrico-el-lucero-de-castilla-y-privado-perseguido,
ZAMORA_LuceroDeMadrid(Transk-IMPR),"Lucero de Madrid y Divino labrador San Isidro, El",el-lucero-de-madrid-y-divino-labrador-san-isidro,automatic,el-lucero-de-madrid-y-divino-labrador-san-isidro,,https://etso.es/informes/analisis-estilometrico-el-lucero-de-madrid-y-divino-labrador-san-isidro,
LANINI_LuceroDeMadrid(Transk-IMPR),"Lucero de Madrid, El",el-lucero-de-madrid,automatic,el-lucero-de-madrid,,https://etso.es/informes/analisis-estilometrico-el-lucero-de-madrid,
PINA_LuceroDeOriente(Transk-IMPR),"Lucero de Oriente, San Francisco de Javier",lucero-de-oriente-san-francisco-de-javier,automatic,lucero-de-oriente-san-francisco-de-javier,,https://etso.es/informes/analisis-estilometrico-lucero-de-oriente-san-francisco-de-javier,
DESCONOCIDO_LuceroDelSol(Transk-MSS),"Lucero del sol, San Juan Bautista, El",el-lucero-del-sol-san-juan-bautista,automatic,el-lucero-del-sol-san-juan-bautista,,https://etso.es/informes/analisis-estilometrico-el-lucero-del-sol-san-juan-bautista,
MEDRANO_LuceroEclipsado,"Lucero eclipsado, El",el-lucero-eclipsado,automatic,el-lucero-eclipsado,,https://etso.es/informes/analisis-estilometrico-el-lucero-eclipsado,
DESCONOCIDO_LuceroSerafin(Auto),"Lucero serafín, El",el-lucero-serafin,automatic,el-lucero-serafin,,https://etso.es/informes/analisis-estilometrico-el-lucero-serafin,
DESCONOCIDO_LucesDelEvangelio(Transk-MSS),"Luces del Evangelio, San Simón y San Judas, Las",las-luces-del-evangelio-san-simon-y-san-judas,automatic,las-luces-del-evangelio-san-simon-y-san-judas,,https://etso.es/informes/analisis-estilometrico-las-luces-del-evangelio-san-simon-y-san-judas,
VILLEGASdudosa_LucidoroAragones(Transk-MSS),Lucidoro aragonés (tercera jornada),lucidoro-aragones-tercera-jornada,automatic,lucidoro-aragones-tercera-jornada,,https://etso.es/informes/analisis-estilometrico-lucidoro-aragones-tercera-jornada,
LOPE_LucindaPerseguida,Lucinda perseguida,lucinda-perseguida,automatic,lucinda-perseguida,,https://etso.es/informes/analisis-estilometrico-lucinda-perseguida,
DESCONOCIDO_LucindaYBelardo(Transk-IMPR),Lucinda y Belardo,lucinda-y-belardo,automatic,lucinda-y-belardo,,https://etso.es/informes/analisis-estilometrico-lucinda-y-belardo,
MANUEL-JUAN-FRANCISCO_LucirConAjenaEstrella(Transk-IMPR),Lucir con ajena estrella,lucir-con-ajena-estrella,automatic,lucir-con-ajena-estrella,,https://etso.es/informes/analisis-estilometrico-lucir-con-ajena-estrella,
DESCONOCIDO_Lucistela(Transk-MSS),Lucistela,lucistela,automatic,lucistela,,https://etso.es/informes/analisis-estilometrico-lucistela,
ROJASdudosa_LucreciaYTarquino,Lucrecia y Tarquino,lucrecia-y-tarquino,automatic,lucrecia-y-tarquino,,https://etso.es/informes/analisis-estilometrico-lucrecia-y-tarquino,
GODINEZ_LudovicoElPiadoso,Ludovico el Piadoso,ludovico-el-piadoso,automatic,ludovico-el-piadoso,,https://etso.es/informes/analisis-estilometrico-ludovico-el-piadoso,
CALDERON_LuisPerezElGallego,Luis Pérez el gallego,luis-perez-el-gallego,automatic,luis-perez-el-gallego,,https://etso.es/informes/analisis-estilometrico-luis-perez-el-gallego,
ANERO_LuisPerezElGallego(SegundaParte)(Transk-IMPR),Luis Pérez el Gallego (Segunda parte),luis-perez-el-gallego-segunda-parte,automatic,luis-perez-el-gallego-segunda-parte,,https://etso.es/informes/analisis-estilometrico-luis-perez-el-gallego-segunda-parte,
DESCONOCIDO_LunaDeFlorencia,"Luna de Florencia, La",la-luna-de-florencia,automatic,la-luna-de-florencia,,https://etso.es/informes/analisis-estilometrico-la-luna-de-florencia,
QUIROS_LunaDeLaSagra(Transk-IMPR),"Luna de la Sagra, La",la-luna-de-la-sagra,automatic,la-luna-de-la-sagra,,https://etso.es/informes/analisis-estilometrico-la-luna-de-la-sagra,
VELEZ_LunaDeLaSierra,"Luna de la sierra, La",la-luna-de-la-sierra,automatic,la-luna-de-la-sierra,,https://etso.es/informes/analisis-estilometrico-la-luna-de-la-sierra,
CALLEJA_LuzDelSolDeOriente(Transk-IMPR),"Luz del Sol de Oriente, San Ignacio en París, La",la-luz-del-sol-de-oriente-san-ignacio-en-paris,automatic,la-luz-del-sol-de-oriente-san-ignacio-en-paris,,https://etso.es/informes/analisis-estilometrico-la-luz-del-sol-de-oriente-san-ignacio-en-paris,
GODINEZ_LagrimasDeDavid,"Lágrimas de David, Las",las-lagrimas-de-david,automatic,las-lagrimas-de-david,,https://etso.es/informes/analisis-estilometrico-las-lagrimas-de-david,
LOPEdudosa_MadrastraMasHonrada,"Madrastra más honrada, La",la-madrastra-mas-honrada,automatic,la-madrastra-mas-honrada,,https://etso.es/informes/analisis-estilometrico-la-madrastra-mas-honrada,
LOPE_MadreDeLaMejor,"Madre de la mejor, La",la-madre-de-la-mejor,automatic,la-madre-de-la-mejor,,https://etso.es/informes/analisis-estilometrico-la-madre-de-la-mejor,
LOPE_MadreTeresaDeJesus,"Madre Teresa de Jesús, La",la-madre-teresa-de-jesus,automatic,la-madre-teresa-de-jesus,,https://etso.es/informes/analisis-estilometrico-la-madre-teresa-de-jesus,
TIRSO_MadrinaDelCielo(Auto),"Madrina del cielo, La",la-madrina-del-cielo,automatic,la-madrina-del-cielo,,https://etso.es/informes/analisis-estilometrico-la-madrina-del-cielo,
CALDERON_MaestrazgoDelTuson(Auto),"Maestrazgo del Tusón, El",el-maestrazgo-del-tuson,automatic,el-maestrazgo-del-tuson,,https://etso.es/informes/analisis-estilometrico-el-maestrazgo-del-tuson,
ENRIQUEZ_MaestroDeAlejandro,"Maestro de Alejandro, El",el-maestro-de-alejandro,automatic,el-maestro-de-alejandro,,https://etso.es/informes/analisis-estilometrico-el-maestro-de-alejandro,
CALDERON_MaestroDeDanzar,"Maestro de danzar, El",el-maestro-de-danzar,automatic,el-maestro-de-danzar,,https://etso.es/informes/analisis-estilometrico-el-maestro-de-danzar,
LOPE_MaestroDeDanzar,"Maestro de danzar, El",el-maestro-de-danzar-0,automatic,el-maestro-de-danzar-0,,https://etso.es/informes/analisis-estilometrico-el-maestro-de-danzar-0,
DIAMANTE_MagdalenaDeRoma(Transk-IMPR),"Magdalena de Roma, La",la-magdalena-de-roma,automatic,la-magdalena-de-roma,,https://etso.es/informes/analisis-estilometrico-la-magdalena-de-roma,
QUINONES_Mago(Entremes),"Mago, El",el-mago,automatic,el-mago,,https://etso.es/informes/analisis-estilometrico-el-mago,
CORDERO_MalInclinado(Transk-IMPR),Mal inclinado,mal-inclinado,automatic,mal-inclinado,,https://etso.es/informes/analisis-estilometrico-mal-inclinado,
CALDERONdudosa_MalPagadorEnPajas(Transk-IMPR),Mal pagador en pajas,el-mal-pagador-en-pajas,override,mal-pagador-en-pajas,el-mal-pagador-en-pajas,https://etso.es/informes/analisis-estilometrico-el-mal-pagador-en-pajas,
DESCONOCIDO_MalaInclinacion(Transk-MSS),"Mala inclinación, La",la-mala-inclinacion,automatic,la-mala-inclinacion,,https://etso.es/informes/analisis-estilometrico-la-mala-inclinacion,
LOPE_Malcasada,"Malcasada, La",la-malcasada,automatic,la-malcasada,,https://etso.es/informes/analisis-estilometrico-la-malcasada,
CASTRO_MalcasadosDeValencia,"Malcasados de Valencia, Los",los-malcasados-de-valencia,automatic,los-malcasados-de-valencia,,https://etso.es/informes/analisis-estilometrico-los-malcasados-de-valencia,
EXIMENEZ_MaldicionContraSi(Transk-MSS),"Maldición contra sí, La",la-maldicion-contra-si,automatic,la-maldicion-contra-si,,https://etso.es/informes/analisis-estilometrico-la-maldicion-contra-si,
OROZCO_ManasesReyDeJudea,"Manasés, rey de Judea",manases-rey-de-judea,automatic,manases-rey-de-judea,,https://etso.es/informes/analisis-estilometrico-manases-rey-de-judea,
DIAMANTE_ManceboDelCamino(Transk-IMPR),"Mancebo del camino, El",el-mancebo-del-camino,automatic,el-mancebo-del-camino,,https://etso.es/informes/analisis-estilometrico-el-mancebo-del-camino,
VELEZ-JUAN_MancebonDeLosPalacios(Transk-IMPR),"Mancebón de los palacios, El",el-mancebon-de-los-palacios,automatic,el-mancebon-de-los-palacios,,https://etso.es/informes/analisis-estilometrico-el-mancebon-de-los-palacios,
CUBILLO_MangaDeSarracino(Transk-IMPR),"Manga de Sarracino, La",la-manga-de-sarracino,automatic,la-manga-de-sarracino,,https://etso.es/informes/analisis-estilometrico-la-manga-de-sarracino,
ALARCON_ManganillaDeMelilla,"Manganilla de Melilla, La",la-manganilla-de-melilla,automatic,la-manganilla-de-melilla,,https://etso.es/informes/analisis-estilometrico-la-manganilla-de-melilla,
CALDERON_ManosBlancas,"Manos blancas no ofenden, Las",manos-blancas-no-ofenden-las,override,las-manos-blancas-no-ofenden,manos-blancas-no-ofenden-las,https://etso.es/informes/analisis-estilometrico-manos-blancas-no-ofenden-las,
QUINONES_ManosYCuajares(Entremes),"Manos y cuajares, Las",las-manos-y-cuajares,automatic,las-manos-y-cuajares,,https://etso.es/informes/analisis-estilometrico-las-manos-y-cuajares,
MIRA&CASTRO_ManzanaDeLaDiscordia,Manzana de la discordia y robo de Helena,manzana-de-la-discordia-y-robo-de-helena,automatic,manzana-de-la-discordia-y-robo-de-helena,,https://etso.es/informes/analisis-estilometrico-manzana-de-la-discordia-y-robo-de-helena,
DESCONOCIDO_ManaDelCielo(Auto)(Transk-MSS),"Maná del cielo, El",el-mana-del-cielo,automatic,el-mana-del-cielo,,https://etso.es/informes/analisis-estilometrico-el-mana-del-cielo,
CASTRO_MaravillasDeBabilonia(Transk-IMPR),"Maravillas de Babilonia, Las",las-maravillas-de-babilonia,automatic,las-maravillas-de-babilonia,,https://etso.es/informes/analisis-estilometrico-las-maravillas-de-babilonia,
LOPEZ-CASTRO_MarcoAntonio(Transk-MSS),Marco Antonio y Cleopatra,marco-antonio-y-cleopatra-0,override,marco-antonio-y-cleopatra,marco-antonio-y-cleopatra-0,https://etso.es/informes/analisis-estilometrico-marco-antonio-y-cleopatra-0,
CALDERONdudosa_MarcoAntonioYCleopatra(Transk-IMPR),Marco Antonio y Cleopatra,marco-antonio-y-cleopatra,override,marco-antonio-y-cleopatra-0,marco-antonio-y-cleopatra,https://etso.es/informes/analisis-estilometrico-marco-antonio-y-cleopatra,
PACHECO_MargaritaDelCielo(Transk-MSS),"Margarita del cielo, La",la-margarita-del-cielo,automatic,la-margarita-del-cielo,,https://etso.es/informes/analisis-estilometrico-la-margarita-del-cielo,
ACEVEDO-ANGELA_MargaritaDelTajo(Transk-IMPR),"Margarita del Tajo que dio nombre a Santarén, La",la-margarita-del-tajo-que-dio-nombre-santaren,override,la-margarita-del-tajo-que-dio-nombre-a-santaren,la-margarita-del-tajo-que-dio-nombre-santaren,https://etso.es/informes/analisis-estilometrico-la-margarita-del-tajo-que-dio-nombre-santaren,
LOPE_MargaritaPreciosa(Auto)(Transk-MSS),"Margarita preciosa, La",la-margarita-preciosa,automatic,la-margarita-preciosa,,https://etso.es/informes/analisis-estilometrico-la-margarita-preciosa,
ZABALETA&CANCER&CALDERON_MargaritaPreciosa,"Margarita preciosa, La",la-margarita-preciosa-0,automatic,la-margarita-preciosa-0,,https://etso.es/informes/analisis-estilometrico-la-margarita-preciosa-0,
BOYL_MaridoAsegurado,"Marido asegurado, El",el-marido-asegurado,automatic,el-marido-asegurado,,https://etso.es/informes/analisis-estilometrico-el-marido-asegurado,
VILLEGAS-JUAN_MaridoDeSuHermanaMentirosaVerdad(Transk-IMPR),"Marido de su hermana y mentirosa verdad, El",el-marido-de-su-hermana-y-mentirosa-verdad,automatic,el-marido-de-su-hermana-y-mentirosa-verdad,,https://etso.es/informes/analisis-estilometrico-el-marido-de-su-hermana-y-mentirosa-verdad,
MATOS_MaridoDeSuMadre(Transk-IMPR),"Marido de su madre, El",el-marido-de-su-madre,automatic,el-marido-de-su-madre,,https://etso.es/informes/analisis-estilometrico-el-marido-de-su-madre,
HURTADO_MaridoHaceMujer(Transk-IMPR),"Marido hace mujer y el trato muda costumbre, El",el-marido-hace-mujer-y-el-trato-muda-costumbre,automatic,el-marido-hace-mujer-y-el-trato-muda-costumbre,,https://etso.es/informes/analisis-estilometrico-el-marido-hace-mujer-y-el-trato-muda-costumbre,
LOPE_MaridoMasFirme,"Marido más firme, El",el-marido-mas-firme,automatic,el-marido-mas-firme,,https://etso.es/informes/analisis-estilometrico-el-marido-mas-firme,
CARMONA_MarinaLaPorquera(Transk-IMPR),Marina la porquera,marina-la-porquera,automatic,marina-la-porquera,,https://etso.es/informes/analisis-estilometrico-marina-la-porquera,
MONTALBAN_MariscalDeViron,"Mariscal de Virón, El",el-mariscal-de-viron,automatic,el-mariscal-de-viron,,https://etso.es/informes/analisis-estilometrico-el-mariscal-de-viron,
